,solarSystemID,solarSystemName
7685,31002254,J161838
7686,31002255,J173052
7687,31002256,J170807
7688,31002257,J105246
7689,31002258,J144944
7690,31002259,J170930
7691,31002260,J130039
7692,31002261,J103615
7693,31002262,J111227
7694,31002263,J153222
7695,31002264,J144434
7696,31002265,J230842
7697,31002266,J172139
7698,31002267,J232741
7699,31002268,J110634
7700,31002269,J124058
7701,31002270,J123432
7702,31002271,J151909
7703,31002272,J145706
7704,31002273,J230242
7705,31002274,J172840
7706,31002275,J131450
7707,31002276,J125101
7708,31002277,J142910
7709,31002278,J131142
7710,31002279,J152827
7711,31002280,J115901
7712,31002281,J114100
7713,31002282,J162132
7714,31002283,J171722
7715,31002284,J135554
7716,31002285,J214212
7717,31002286,J130305
7718,31002287,J111543
7719,31002288,J160623
7720,31002289,J234722
7721,31002290,J133513
7722,31002291,J104704
7723,31002292,J120354
7724,31002293,J165312
7725,31002294,J103812
7726,31002295,J143525
7727,31002296,J125716
7728,31002297,J143845
7729,31002298,J135626
7730,31002299,J115905
7731,31002300,J233917
7732,31002301,J140343
7733,31002302,J114315
7734,31002303,J142653
7735,31002304,J132546
7736,31002305,J165205
7737,31002306,J122518
7738,31002307,J153825
7739,31002308,J101435
7740,31002309,J143819
7741,31002310,J170417
7742,31002311,J115727
7743,31002312,J115124
7744,31002313,J135533
7745,31002314,J230745
7746,31002315,J112918
7747,31002316,J111640
7748,31002317,J231137
7749,31002318,J111613
7750,31002319,J145131
7751,31002320,J111003
7752,31002321,J131520
7753,31002322,J120922
7754,31002323,J142138
7755,31002324,J153106
7756,31002325,J111939
7757,31002326,J173550
7758,31002327,J145310
7759,31002328,J155928
7760,31002329,J234208
7761,31002330,J105722
7762,31002331,J123546
7763,31002332,J210235
7764,31002333,J170736
7765,31002334,J170240
7766,31002335,J125532
7767,31002336,J133923
7768,31002337,J131509
7769,31002338,J210519
7770,31002339,J233517
7771,31002340,J162612
7772,31002341,J123055
7773,31002342,J212302
7774,31002343,J102103
7775,31002344,J213956
7776,31002345,J161944
7777,31002346,J135705
7778,31002347,J103215
7779,31002348,J141032
7780,31002349,J135306
7781,31002350,J155256
7782,31002351,J162853
7783,31002352,J104809
7784,31002353,J144454
7785,31002354,J110759
7786,31002355,J215304
7787,31002356,J110946
7788,31002357,J230221
7789,31002358,J140133
7790,31002359,J105531
7791,31002360,J213502
7792,31002361,J101647
7793,31002362,J133023
7794,31002363,J164553
7795,31002364,J232959
7796,31002365,J152106
7797,31002366,J142535
7798,31002367,J104859
7799,31002368,J155838
7800,31002369,J164745
7801,31002370,J135504
7802,31002371,J115923
7803,31002372,J151325
7804,31002373,J105705
7805,31002374,J141434
7806,31002375,J115844
7807,31002376,J133906
7808,31002377,J115855
7809,31002378,J150020
7810,31002379,J142528
7811,31002380,J130900
7812,31002381,J222045
7813,31002382,J111450
7814,31002383,J103800
7815,31002384,J144420
7816,31002385,J152550
7817,31002386,J114003
7818,31002387,J143751
7819,31002388,J215930
7820,31002389,J120512
7821,31002390,J145939
7822,31002391,J135623
7823,31002392,J111918
7824,31002393,J162614
7825,31002394,J104921
7826,31002395,J230049
7827,31002396,J115935
7828,31002397,J151920
7829,31002398,J160855
7830,31002399,J155311
7831,31002400,J101553
7832,31002401,J110421
7833,31002402,J155207
7834,31002403,J143200
7835,31002404,J110834
7836,31002405,J142247
7837,31002406,J112028
7838,31002407,J111520
7839,31002408,J161335
7840,31002409,J170118
7841,31002410,J160722
7842,31002411,J124504
7843,31002412,J212612
7844,31002413,J154829
7845,31002414,J144436
7846,31002415,J165641
7847,31002416,J145510
7848,31002417,J110810
7849,31002418,J131916
7850,31002419,J120103
7851,31002420,J171404
7852,31002421,J104632
7853,31002422,J103400
7854,31002423,J154021
7855,31002424,J122249
7856,31002425,J213753
7857,31002426,J155650
7858,31002427,J152722
7859,31002428,J100501
7860,31002429,J140918
7861,31002430,J103414
7862,31002431,J223432
7863,31002432,J100409
7864,31002433,J141502
7865,31002434,J115008
7866,31002435,J112829
7867,31002436,J105801
7868,31002437,J105023
7869,31002438,J101652
7870,31002439,J163225
7871,31002440,J135220
7872,31002441,J114430
7873,31002442,J103504
7874,31002443,J123940
7875,31002444,J104857
7876,31002445,J112417
7877,31002446,J205141
7878,31002447,J104037
7879,31002448,J144902
7880,31002449,J122818
7881,31002450,J211353
7882,31002451,J104136
7883,31002452,J172842
7884,31002453,J122452
7885,31002454,J140200
7886,31002455,J232246
7887,31002456,J101748
7888,31002457,J133241
7889,31002458,J151817
7890,31002459,J124201
7891,31002460,J125111
7892,31002461,J101755
7893,31002462,J101708
7894,31002463,J135031
7895,31002464,J152117
7896,31002465,J164701
7897,31002466,J132106
7898,31002467,J141319
7899,31002468,J170845
7900,31002469,J161215
7901,31002470,J111447
7902,31002471,J222408
7903,31002472,J161747
7904,31002473,J132328
7905,31002474,J153217
7906,31002475,J142814
7907,31002476,J101248
7908,31002477,J135825
7909,31002478,J151838
7910,31002479,J100820
7911,31002480,J213344
7912,31002481,J103701
7913,31002482,J171246
7914,31002483,J170158
7915,31002484,J230559
7916,31002485,J145208
7917,31002486,J224721
7918,31002487,J105934
7919,31002488,J130818
7920,31002489,J140555
7921,31002490,J221356
7922,31002491,J111245
7923,31002492,J102834
7924,31002493,J154509
7925,31002494,J234928
7926,31002495,J222604
7927,31002496,J133011
7928,31002497,J125245
7929,31002498,J145523
7930,31002499,J143605
7931,31002500,J120750
7932,31002501,J104617
7933,31002502,J125122
7934,31002503,J114809
7935,31002504,J125657
7936,31002505,J015092
7937,31002506,J005834
7938,31002507,J012402
7939,31002508,J005926
7940,31002509,J010569
7941,31002510,J012157
7942,31002511,J002757
7943,31002512,J004791
7944,31002513,J004317
7945,31002514,J002216
7946,31002515,J005482
7947,31002516,J005900
7948,31002517,J013070
7949,31002518,J001057
7950,31002519,J011321
7951,31002520,J013123
7952,31002521,J012735
7953,31002522,J012635
7954,31002523,J010000
7955,31002524,J001890
7956,31002525,J002964
7957,31002526,J004686
7958,31002527,J011563
7959,31002528,J001348
7960,31002529,J002838
7961,31002530,J001670
7962,31002531,J014348
7963,31002532,J003789
7964,31002533,J012794
7965,31002534,J005923
7966,31002535,J001398
7967,31002536,J011339
7968,31002537,J004283
7969,31002538,J002625
7970,31002539,J004470
7971,31002540,J011824
7972,31002541,J010247
7973,31002542,J002423
7974,31002543,J001302
7975,31002544,J010556
7976,31002545,J011778
7977,31002546,J005259
7978,31002547,J005969
7979,31002548,J001769
7980,31002549,J004150
7981,31002550,J005872
7982,31002551,J011376
7983,31002552,J005299
7984,31002553,J011355
7985,31002554,J011195
7986,31002555,J005280
7987,31002556,J010811
7988,31002557,J001694
7989,31002558,J003941
7990,31002559,J011790
7991,31002560,J013146
7992,31002561,J004998
7993,31002562,J003382
7994,31002563,J003546
7995,31002564,J001820
7996,31002565,J012578
7997,31002566,J012773
7998,31002567,J005223
7999,31002568,J005663
8000,31002569,J003793
8001,31002570,J004128
8002,31002571,J005070
8003,31002572,J001025
8004,31002573,J005724
8005,31002574,J004921
8006,31002575,J012686
8007,31002576,J010366
8008,31002577,J012475
8009,31002578,J015227
8010,31002579,J010951
8011,31002580,J000895
8012,31002581,J000487
8013,31002582,J000621
8014,31002583,J000551
8015,31002584,J000630
8016,31002585,J000452
8017,31002586,J000327
8018,31002587,J000186
8019,31002588,J000528
8020,31002589,J000353
8021,31002590,J000461
8022,31002591,J000522
8023,31002592,J000965
8024,31002593,J000304
8025,31002594,J000595
8026,31002595,J000685
8027,31002596,J000844
8028,31002597,J000719
8029,31002598,J000726
8030,31002599,J000214
8031,31002600,J000652
8032,31002601,J000313
8033,31002602,J000687
8034,31002603,J000427
8035,31002604,J000102
8036,32000001,AD001
8037,32000002,AD002
8038,32000003,AD003
8039,32000004,AD004
8040,32000005,AD005
8041,32000006,AD006
8042,32000007,AD007
8043,32000008,AD008
8044,32000009,AD009
8045,32000010,AD010
8046,32000011,AD011
8047,32000012,AD012
8048,32000013,AD013
8049,32000014,AD014
8050,32000015,AD015
8051,32000016,AD016
8052,32000017,AD017
8053,32000018,AD018
8054,32000019,AD019
8055,32000020,AD020
8056,32000021,AD021
8057,32000022,AD022
8058,32000023,AD023
8059,32000024,AD024
8060,32000025,AD025
8061,32000026,AD026
8062,32000027,AD027
8063,32000028,AD028
8064,32000029,AD029
8065,32000030,AD030
8066,32000031,AD031
8067,32000032,AD032
8068,32000033,AD033
8069,32000034,AD034
8070,32000035,AD035
8071,32000036,AD036
8072,32000037,AD037
8073,32000038,AD038
8074,32000039,AD039
8075,32000040,AD040
8076,32000041,AD041
8077,32000042,AD042
8078,32000043,AD043
8079,32000044,AD044
8080,32000045,AD045
8081,32000046,AD046
8082,32000047,AD047
8083,32000048,AD048
8084,32000049,AD049
8085,32000050,AD050
8086,32000051,AD051
8087,32000052,AD052
8088,32000053,AD053
8089,32000054,AD054
8090,32000055,AD055
8091,32000056,AD056
8092,32000057,AD057
8093,32000058,AD058
8094,32000059,AD059
8095,32000060,AD060
8096,32000061,AD061
8097,32000062,AD062
8098,32000063,AD063
8099,32000064,AD064
8100,32000065,AD065
8101,32000066,AD066
8102,32000067,AD067
8103,32000068,AD068
8104,32000069,AD069
8105,32000070,AD070
8106,32000071,AD071
8107,32000072,AD072
8108,32000073,AD073
8109,32000074,AD074
8110,32000075,AD075
8111,32000076,AD076
8112,32000077,AD077
8113,32000078,AD078
8114,32000079,AD079
8115,32000080,AD080
8116,32000081,AD081
8117,32000082,AD082
8118,32000083,AD083
8119,32000084,AD084
8120,32000085,AD085
8121,32000086,AD086
8122,32000087,AD087
8123,32000088,AD088
8124,32000089,AD089
8125,32000090,AD090
8126,32000091,AD091
8127,32000092,AD092
8128,32000093,AD093
8129,32000094,AD094
8130,32000095,AD095
8131,32000096,AD096
8132,32000097,AD097
8133,32000098,AD098
8134,32000099,AD099
8135,32000100,AD100
8136,32000101,AD101
8137,32000102,AD102
8138,32000103,AD103
8139,32000104,AD104
8140,32000105,AD105
8141,32000106,AD106
8142,32000107,AD107
8143,32000108,AD108
8144,32000109,AD109
8145,32000110,AD110
8146,32000111,AD111
8147,32000112,AD112
8148,32000113,AD113
8149,32000114,AD114
8150,32000115,AD115
8151,32000116,AD116
8152,32000117,AD117
8153,32000118,AD118
8154,32000119,AD119
8155,32000120,AD120
8156,32000121,AD121
8157,32000122,AD122
8158,32000123,AD123
8159,32000124,AD124
8160,32000125,AD125
8161,32000126,AD126
8162,32000127,AD127
8163,32000128,AD128
8164,32000129,AD129
8165,32000130,AD130
8166,32000131,AD131
8167,32000132,AD132
8168,32000133,AD133
8169,32000134,AD134
8170,32000135,AD135
8171,32000136,AD136
8172,32000137,AD137
8173,32000138,AD138
8174,32000139,AD139
8175,32000140,AD140
8176,32000141,AD141
8177,32000142,AD142
8178,32000143,AD143
8179,32000144,AD144
8180,32000145,AD145
8181,32000146,AD146
8182,32000147,AD147
8183,32000148,AD148
8184,32000149,AD149
8185,32000150,AD150
8186,32000151,AD151
8187,32000152,AD152
8188,32000153,AD153
8189,32000154,AD154
8190,32000155,AD155
8191,32000156,AD156
8192,32000157,AD157
8193,32000158,AD158
8194,32000159,AD159
8195,32000160,AD160
8196,32000161,AD161
8197,32000162,AD162
8198,32000163,AD163
8199,32000164,AD164
8200,32000165,AD165
8201,32000166,AD166
8202,32000167,AD167
8203,32000168,AD168
8204,32000169,AD169
8205,32000170,AD170
8206,32000171,AD171
8207,32000172,AD172
8208,32000173,AD173
8209,32000174,AD174
8210,32000175,AD175
8211,32000176,AD176
8212,32000177,AD177
8213,32000178,AD178
8214,32000179,AD179
8215,32000180,AD180
8216,32000181,AD181
8217,32000182,AD182
8218,32000183,AD183
8219,32000184,AD184
8220,32000185,AD185
8221,32000186,AD186
8222,32000187,AD187
8223,32000188,AD188
8224,32000189,AD189
8225,32000190,AD190
8226,32000191,AD191
8227,32000192,AD192
8228,32000193,AD193
8229,32000194,AD194
8230,32000195,AD195
8231,32000196,AD196
8232,32000197,AD197
8233,32000198,AD198
8234,32000199,AD199
8235,32000200,AD200
8236,33000001,No System Name
8237,33000002,No System Name
8238,33000003,No System Name
8239,33000004,No System Name
8240,33000005,No System Name
8241,33000006,No System Name
8242,33000007,No System Name
8243,33000008,No System Name
8244,33000009,No System Name
8245,33000010,No System Name
8246,33000011,No System Name
8247,33000012,No System Name
8248,33000013,No System Name
8249,33000014,No System Name
8250,33000015,No System Name
8251,33000016,No System Name
8252,33000017,No System Name
8253,33000018,No System Name
8254,33000019,No System Name
8255,33000020,No System Name
8256,33000021,No System Name
8257,33000022,No System Name
8258,33000023,No System Name
8259,33000024,No System Name
8260,33000025,No System Name
8261,33000026,No System Name
8262,33000027,No System Name
8263,33000028,No System Name
8264,33000029,No System Name
8265,33000030,No System Name
8266,33000031,No System Name
8267,33000032,No System Name
8268,33000033,No System Name
8269,33000034,No System Name
8270,33000035,No System Name
8271,33000036,No System Name
8272,33000037,No System Name
8273,33000038,No System Name
8274,33000039,No System Name
8275,33000040,No System Name
8276,33000041,No System Name
8277,33000042,No System Name
8278,33000043,No System Name
8279,33000044,No System Name
8280,33000045,No System Name
8281,33000046,No System Name
8282,33000047,No System Name
8283,33000048,No System Name
8284,33000049,No System Name
8285,33000050,No System Name
8286,34000001,V-001
8287,34000002,V-002
8288,34000003,V-003
8289,34000004,V-004
8290,34000005,V-005
8291,34000006,V-006
8292,34000007,V-007
8293,34000008,V-008
8294,34000009,V-009
8295,34000010,V-010
8296,34000011,V-011
8297,34000012,V-012
8298,34000013,V-013
8299,34000014,V-014
8300,34000015,V-015
8301,34000016,V-016
8302,34000017,V-017
8303,34000018,V-018
8304,34000019,V-019
8305,34000020,V-020
8306,34000021,V-021
8307,34000022,V-022
8308,34000023,V-023
8309,34000024,V-024
8310,34000025,V-025
8311,34000026,V-026
8312,34000027,V-027
8313,34000028,V-028
8314,34000029,V-029
8315,34000030,V-030
8316,34000031,V-031
8317,34000032,V-032
8318,34000033,V-033
8319,34000034,V-034
8320,34000035,V-035
8321,34000036,V-036
8322,34000037,V-037
8323,34000038,V-038
8324,34000039,V-039
8325,34000040,V-040
8326,34000041,V-041
8327,34000042,V-042
8328,34000043,V-043
8329,34000044,V-044
8330,34000045,V-045
8331,34000046,V-046
8332,34000047,V-047
8333,34000048,V-048
8334,34000049,V-049
8335,34000050,V-050
8336,34000051,V-051
8337,34000052,V-052
8338,34000053,V-053
8339,34000054,V-054
8340,34000055,V-055
8341,34000056,V-056
8342,34000057,V-057
8343,34000058,V-058
8344,34000059,V-059
8345,34000060,V-060
8346,34000061,V-061
8347,34000062,V-062
8348,34000063,V-063
8349,34000064,V-064
8350,34000065,V-065
8351,34000066,V-066
8352,34000067,V-067
8353,34000068,V-068
8354,34000069,V-069
8355,34000070,V-070
8356,34000071,V-071
8357,34000072,V-072
8358,34000073,V-073
8359,34000074,V-074
8360,34000075,V-075
8361,34000076,V-076
8362,34000077,V-077
8363,34000078,V-078
8364,34000079,V-079
8365,34000080,V-080
8366,34000081,V-081
8367,34000082,V-082
8368,34000083,V-083
8369,34000084,V-084
8370,34000085,V-085
8371,34000086,V-086
8372,34000087,V-087
8373,34000088,V-088
8374,34000089,V-089
8375,34000090,V-090
8376,34000091,V-091
8377,34000092,V-092
8378,34000093,V-093
8379,34000094,V-094
8380,34000095,V-095
8381,34000096,V-096
8382,34000097,V-097
8383,34000098,V-098
8384,34000099,V-099
8385,34000100,V-100
8386,34000101,V-101
8387,34000102,V-102
8388,34000103,V-103
8389,34000104,V-104
8390,34000105,V-105
8391,34000106,V-106
8392,34000107,V-107
8393,34000108,V-108
8394,34000109,V-109
8395,34000110,V-110
8396,34000111,V-111
8397,34000112,V-112
8398,34000113,V-113
8399,34000114,V-114
8400,34000115,V-115
8401,34000116,V-116
8402,34000117,V-117
8403,34000118,V-118
8404,34000119,V-119
8405,34000120,V-120
8406,34000121,V-121
8407,34000122,V-122
8408,34000123,V-123
8409,34000124,V-124
8410,34000125,V-125
8411,34000126,V-126
8412,34000127,V-127
8413,34000128,V-128
8414,34000129,V-129
8415,34000130,V-130
8416,34000131,V-131
8417,34000132,V-132
8418,34000133,V-133
8419,34000134,V-134
8420,34000135,V-135
8421,34000136,V-136
8422,34000137,V-137
8423,34000138,V-138
8424,34000139,V-139
8425,34000140,V-140
8426,34000141,V-141
8427,34000142,V-142
8428,34000143,V-143
8429,34000144,V-144
8430,34000145,V-145
8431,34000146,V-146
8432,34000147,V-147
8433,34000148,V-148
8434,34000149,V-149
8435,34000150,V-150
8436,34000151,V-151
8437,34000152,V-152
8438,34000153,V-153
8439,34000154,V-154
8440,34000155,V-155
8441,34000156,V-156
8442,34000157,V-157
8443,34000158,V-158
8444,34000159,V-159
8445,34000160,V-160
8446,34000161,V-161
8447,34000162,V-162
8448,34000163,V-163
8449,34000164,V-164
8450,34000165,V-165
8451,34000166,V-166
8452,34000167,V-167
8453,34000168,V-168
8454,34000169,V-169
8455,34000170,V-170
8456,34000171,V-171
8457,34000172,V-172
8458,34000173,V-173
8459,34000174,V-174
8460,34000175,V-175
8461,34000176,V-176
8462,34000177,V-177
8463,34000178,V-178
8464,34000179,V-179
8465,34000180,V-180
8466,34000181,V-181
8467,34000182,V-182
8468,34000183,V-183
8469,34000184,V-184
8470,34000185,V-185
8471,34000186,V-186
8472,34000187,V-187
8473,34000188,V-188
8474,34000189,V-189
8475,34000190,V-190
8476,34000191,V-191
8477,34000192,V-192
8478,34000193,V-193
8479,34000194,V-194
